79 2097 0.2581989
80 257 0.2236068
80 1117 0.2236068
80 2049 0.28867513
81 347 0.19999999
81 423 0.18257418
81 527 0.2581989
81 2180 0.18257418
82 1138 0.28867513
82 1634 0.2182179
83 1520 0.2581989
83 2581 0.3333333
84 75 0.15430336
84 284 0.14433756
84 2223 0.18257418
84 2224 0.13608277
84 2226 0.20412414
85 1065 0.17677669
85 2487 0.35355338
85 2488 0.35355338
86 429 0.10846523
86 1336 0.1490712
86 2034 0.06984303
86 2295 0.18257418
87 42 0.28867513
87 842 0.2236068
87 2164 0.25
88 76 0.08219949
88 130 0.08219949
88 162 0.067115605
88 300 0.08219949
88 415 0.035049982
88 498 0.062136978
88 696 0.07352146
88 737 0.058123816
88 743 0.062136978
88 815 0.062136978
88 841 0.09491579
88 851 0.07352146
88 1174 0.062136978
88 1288 0.09491579
88 1309 0.039872613
88 1394 0.08219949
88 1494 0.08219949
88 1527 0.05479966
88 1658 0.09491579
88 1677 0.067115605
88 1713 0.07352146
88 1732 0.067115605
88 1741 0.07352146
88 1847 0.08219949
88 1882 0.067115605
88 1908 0.058123816
88 2010 0.07352146
88 2011 0.08219949
88 2012 0.09491579
88 2013 0.09491579
88 2014 0.09491579
88 2015 0.08219949
88 2016 0.067115605
88 2017 0.067115605
88 2178 0.058123816
88 2394 0.039872613
89 258 0.10660036
89 884 0.17407766
89 1087 0.17407766
89 1094 0.11396059
89 1157 0.13483997
89 1401 0.12309149
89 1530 0.12309149
89 1585 0.15075567
89 1653 0.12309149
89 2463 0.13483997
90 155 0.15811388
90 156 0.16903086
90 817 0.1490712
90 1358 0.034401048
91 330 0.18898225
91 1046 0.15430336
91 2001 0.09166986
91 2122 0.11396059
91 2123 0.14285716
91 2380 0.18898225
92 898 0.2581989
92 1836 0.3333333
93 550 0.31622776
93 950 0.2236068
93 1495 0.2236068
93 2151 0.2236068
94 195 0.16666666
94 586 0.11785112
94 675 0.16666666
94 733 0.052704625
94 934 0.16666666
94 1649 0.20412414
94 1966 0.08006407
94 2263 0.14433756
94 2355 0.14433756
94 2357 0.11785112
94 2490 0.16666666
95 334 0.10660036
95 456 0.06428243
95 693 0.08703882
95 734 0.05913124
95 736 0.06428243
95 861 0.09534626
95 1303 0.08703882
95 1535 0.080582306
95 1580 0.080582306
95 1602 0.06428243
95 1628 0.050251894
95 1838 0.09534626
95 2054 0.06741998
95 2074 0.09534626
95 2181 0.07106691
95 2182 0.04767313
95 2183 0.10660036
95 2197 0.080582306
95 2199 0.06428243
95 2200 0.10660036
95 2201 0.10660036
96 2217 0.28867513
97 661 0.14002801
97 1353 0.3333333
98 1521 0.40824828
99 26 0.15430336
99 122 0.16903086
99 123 0.16903086
99 2454 0.18898225
99 2455 0.16903086
99 2604 0.18898225
100 1602 0.17407766
100 2056 0.19245009
101 281 0.16666667
101 1358 0.03846154
101 1589 0.25
102 109 0.05802589
102 1251 0.13608277
102 1448 0.13608277
102 1561 0.19245009
102 1623 0.05083286
102 1871 0.1490712
102 1878 0.16666667
102 2256 0.19245009
103 139 0.12598817
103 306 0.04252433
103 484 0.13363063
103 608 0.15430336
103 1775 0.15430336
103 1790 0.18898225
104 401 0.16903086
104 864 0.2236068
104 1065 0.15811388
104 2210 0.2581989
105 59 0.13483997
105 1721 0.1490712
105 2476 0.15811388
105 2651 0.2236068
106 2461 0.49999997
107 541 0.16903086
107 971 0.2581989
107 1113 0.2581989
107 1650 0.19999999
108 1647 0.2236068
108 2157 0.20412414
108 2209 0.25
109 102 0.05802589
109 124 0.0710669
109 133 0.05504819
109 153 0.065795176
109 176 0.08703883
109 236 0.05025189
109 289 0.08703883
109 306 0.019585269
109 318 0.077849895
109 426 0.05802589
109 459 0.077849895
109 519 0.048280455
109 563 0.0710669
109 610 0.061545745
109 1045 0.0710669
109 1337 0.077849895
109 1346 0.077849895
109 1624 0.0410305
109 1661 0.077849895
109 1769 0.077849895
109 1772 0.05802589
109 1779 0.065795176
109 1785 0.0710669
109 1787 0.065795176
109 1789 0.0710669
109 1805 0.0710669
109 1998 0.05802589
109 2045 0.030303031
109 2092 0.12309149
109 2093 0.08703883
109 2094 0.065795176
109 2095 0.0710669
110 567 0.14433756
110 1161 0.28867513
110 1262 0.15430336
110 1599 0.15430336
110 2279 0.20412414
111 758 0.16903086
111 1169 0.07715168
111 1358 0.029074194
111 1762 0.16903086
111 2492 0.15430336
111 2643 0.26726127
112 306 0.050315462
112 487 0.12403473
112 1623 0.06819943
112 2080 0.13483997
113 540 0.20412414
113 747 0.2236068
113 1884 0.18898225
114 610 0.17677669
114 2288 0.25
114 2506 0.35355338
115 973 0.16666667
116 1076 0.40824828
116 1501 0.20412414
117 259 0.3333333
117 2537 0.3333333
118 255 0.099999994
118 388 0.1118034
118 446 0.1118034
118 454 0.06454972
118 554 0.1118034
118 581 0.08451543
118 842 0.099999994
118 1029 0.12909944
118 1343 0.07905694
118 1507 0.08451543
118 1538 0.0745356
118 1616 0.070710674
118 1690 0.12909944
118 1851 0.08451543
118 2010 0.099999994
118 2030 0.1118034
118 2112 0.08451543
118 2165 0.1118034
118 2166 0.12909944
119 379 0.14285716
119 646 0.26726127
119 1537 0.18898225
119 1549 0.18898225
119 1901 0.14285716
119 1959 0.15430336
120 483 0.18257418
120 514 0.16666666
120 816 0.14433756
120 1842 0.12309149
120 2405 0.14433756
121 589 0.15811388
121 802 0.20412414
121 980 0.15811388
121 1158 0.1118034
121 1910 0.20412414
121 2251 0.17677669
121 2252 0.17677669
122 26 0.18257418
122 99 0.16903086
122 2454 0.2236068
122 2455 0.19999999
123 26 0.18257418
123 99 0.16903086
123 2455 0.19999999
123 2604 0.2236068
124 109 0.0710669
124 306 0.04593152
124 1367 0.12309149
124 1622 0.18257418
124 2478 0.28867513
125 458 0.2182179
125 2363 0.3333333
126 236 0.10910895
126 306 0.04252433
126 1551 0.2182179
126 1623 0.057639048
126 2045 0.065795176
126 2079 0.18898225
127 2604 0.35355338
128 233 0.31622776
128 370 0.18257418
128 392 0.16903086
128 2270 0.16903086
129 441 0.16666666
129 701 0.2581989
130 88 0.08219949
130 1982 0.28867513
130 2017 0.20412414
131 834 0.2581989
131 2169 0.23570225
132 379 0.15430336
132 479 0.23570225
132 904 0.14433756
132 1022 0.13608277
132 1959 0.16666666
133 109 0.05504819
133 399 0.12909944
133 452 0.14142135
133 1623 0.04822428
133 1670 0.12909944
133 1777 0.12909944
133 1784 0.12909944
133 2045 0.05504819
133 2082 0.18257418
134 406 0.31622776
135 137 0.2236068
135 2095 0.20412414
135 2144 0.18898225
136 831 0.24999999
137 135 0.2236068
137 2144 0.16903086
137 2329 0.16903086
137 2504 0.2236068
138 236 0.14433756
138 306 0.056254398
138 1776 0.13867505
139 18 0.13608277
139 103 0.12598817
139 306 0.037502933
139 660 0.19245009
139 910 0.12598817
139 1623 0.05083286
139 1780 0.1490712
139 2045 0.05802589
140 582 0.2581989
140 623 0.2182179
141 740 0.25
141 1002 0.18898225
141 2034 0.07808688
142 456 0.12309149
142 525 0.10206207
142 1628 0.096225046
142 2049 0.23570225
142 2181 0.13608277
143 316 0.15075567
143 598 0.0857493
143 1701 0.057735022
144 145 0.16903086
144 213 0.19999999
144 1593 0.18257418
144 2192 0.19999999
145 144 0.16903086
145 213 0.16903086
145 537 0.15430336
145 1165 0.18898225
145 1593 0.15430336
145 2622 0.26726127
146 897 0.13608277
146 1468 0.20412414
146 1907 0.13608277
146 1927 0.10910894
146 2059 0.15430336
147 1519 0.20412414
147 1976 0.28867513
148 378 0.23570225
148 381 0.20412414
148 602 0.23570225
148 714 0.20412414
148 2518 0.14433756
149 1080 0.15811388
149 1416 0.10259783
149 1655 0.12403473
149 2025 0.12403473
150 310 0.11785114
150 914 0.28867513
150 1942 0.25
151 1986 0.055048186
151 2236 0.19999999
151 2238 0.12909944
151 2335 0.14142135
152 43 0.16903086
152 884 0.2581989
152 2238 0.12909944
152 2240 0.15811388
153 109 0.065795176
153 236 0.10910895
153 306 0.04252433
153 459 0.16903086
153 1623 0.057639048
153 2045 0.065795176
154 326 0.13867505
154 364 0.08006407
154 819 0.1132277
154 1238 0.16012815
154 1339 0.13867505
154 1358 0.021334624
154 1444 0.12403473
154 1568 0.12403473
154 1752 0.13867505
154 1753 0.13867505
154 1754 0.12403473
154 2525 0.16012815
155 90 0.15811388
155 156 0.13363063
155 817 0.11785113
155 1358 0.027196415
155 1689 0.20412414
155 1736 0.15811388
155 1763 0.14433756
156 90 0.16903086
156 155 0.13363063
156 817 0.12598817
156 1358 0.029074194
156 1689 0.2182179
156 1763 0.15430336
157 598 0.0766965
157 1701 0.051639773
157 1870 0.19999999
157 2493 0.19999999
158 14 0.18257418
158 180 0.13483997
158 1701 0.051639773
158 2034 0.06984303
159 180 0.17407766
159 2308 0.2581989
160 277 0.14433756
160 553 0.11785113
160 743 0.13363063
160 745 0.11785113
160 1986 0.04351941
160 2000 0.15811388
160 2009 0.14433756
161 842 0.2581989
161 2010 0.2581989
162 88 0.067115605
162 323 0.16666666
162 1174 0.15430336
162 1268 0.20412414
162 1667 0.20412414
163 47 0.40824828
164 210 0.17407766
164 211 0.23570225
165 598 0.0766965
165 1473 0.19999999
165 2706 0.19999999
165 2707 0.19999999
166 271 0.23570225
166 2617 0.40824828
167 168 0.2236068
167 1056 0.2581989
167 2437 0.2236068
167 2482 0.2581989
168 167 0.2236068
168 2437 0.25
168 2438 0.28867513
169 1994 0.3333333
169 2706 0.2581989
170 1067 0.20412414
170 1358 0.04441156
171 775 0.25
171 790 0.20412414
171 1548 0.28867513
172 240 0.16666666
172 512 0.16666666
172 756 0.11785112
172 1692 0.09128709
172 2187 0.18257418
173 687 0.1118034
173 1033 0.2236068
173 1358 0.034401048
173 1586 0.2236068
174 629 0.2236068
174 1358 0.034401048
174 1742 0.1118034
174 2334 0.2581989
175 41 0.15811388
175 596 0.13363063
175 955 0.17677669
175 1914 0.062499996
175 2135 0.17677669
175 2217 0.14433756
175 2388 0.13363063
176 109 0.08703883
176 231 0.15811388
176 973 0.11785114
177 726 0.2236068
177 1639 0.2236068
177 2679 0.18257418
177 2682 0.2581989
178 833 0.2236068
179 197 0.25
179 231 0.15811388
179 1986 0.061545745
180 158 0.13483997
180 159 0.17407766
180 775 0.15075567
180 790 0.12309149
180 791 0.15075567
180 1020 0.12309149
180 1807 0.12309149
180 2004 0.13483997
180 2037 0.17407766
180 2076 0.12309149
181 1013 0.07559289
181 1359 0.18257418
181 1464 0.14142135
181 1683 0.19999999
182 183 0.28867513
182 997 0.28867513
183 182 0.28867513
183 997 0.25
183 1837 0.2236068
184 520 0.49999997
185 297 0.23570225
185 2003 0.23570225
186 1228 0.18898225
186 1319 0.2182179
186 1536 0.16903086
186 1672 0.26726127
186 2580 0.16903086
186 2702 0.2182179
187 1208 0.49999997
188 1169 0.11785112
188 1727 0.28867513
189 564 0.2236068
189 1072 0.08032193
189 1262 0.16903086
189 1509 0.2581989
190 491 0.40824828
190 2135 0.28867513
191 382 0.18898225
191 608 0.15430336
191 1677 0.15430336
191 1791 0.16903086
191 1998 0.12598817
191 2385 0.13363063
192 2472 0.26726127
193 441 0.16666666
193 458 0.2182179
194 473 0.18257418
194 1050 0.12309149
194 1451 0.23570225
194 2564 0.16666666
194 2646 0.28867513
195 94 0.16666666
195 2424 0.3333333
196 429 0.12126782
196 442 0.16666667
196 2122 0.15075567
197 179 0.25
197 231 0.15811388
197 2412 0.25
198 1255 0.40824828
199 420 0.3333333
199 1869 0.17407766
200 1439 0.3333333
200 2676 0.3333333
201 24 0.12499999
201 297 0.14433756
201 570 0.20412414
201 598 0.06063391
201 1701 0.040824827
201 1986 0.04351941
201 2430 0.20412414
202 353 0.19999999
202 1173 0.2236068
202 1250 0.18257418
202 1345 0.2581989
203 854 0.14433756
203 857 0.16666666
203 963 0.09128709
203 1115 0.14433756
203 1869 0.12309149
204 415 0.15075567
205 1701 0.06666666
205 1869 0.17407766
206 71 0.28867513
206 2691 0.3333333
207 833 0.2236068
208 7 0.49999997
209 2681 0.28867513
210 55 0.0836242
210 164 0.17407766
210 1079 0.13483997
210 1614 0.15075567
210 1626 0.21320072
210 1671 0.11396059
210 1905 0.17407766
210 1906 0.12309149
210 1907 0.10050379
210 2309 0.10050379
211 164 0.23570225
211 356 0.16666666
211 1394 0.20412414
211 1908 0.14433756
211 1909 0.15430336
212 1290 0.35355338
213 144 0.19999999
213 145 0.16903086
213 1593 0.18257418
213 2192 0.19999999
214 2194 0.28867513
215 1701 0.057735022
215 1986 0.061545745
215 2045 0.08703883
216 1542 0.10369517
216 1701 0.06666666
217 243 0.20412414
217 2473 0.28867513
217 2474 0.28867513
218 482 0.09128709
218 733 0.052704625
218 781 0.16666666
218 792 0.11785112
218 1020 0.11785112
218 1348 0.12909944
218 1382 0.11785112
218 2076 0.11785112
218 2091 0.14433756
218 2119 0.16666666
218 2594 0.16666666
219 507 0.114707865
219 1413 0.1118034
219 1542 0.08980265
220 376 0.25
220 817 0.16666667
220 913 0.35355338
221 817 0.23570226
222 821 0.49999997
223 744 0.2236068
223 1154 0.14433756
223 1761 0.17677669
224 1810 0.0860663
224 2034 0.09016696
225 2255 0.49999997
226 1701 0.08164965
227 534 0.2581989
227 883 0.2581989
228 322 0.28867513
228 848 0.20412414
228 1358 0.031403713
228 1721 0.13608277
228 1871 0.18257418
229 1053 0.2581989
229 1405 0.19999999
229 1894 0.11547005
229 2118 0.2236068
230 549 0.18257418
230 577 0.1132277
230 1095 0.15430336
230 1217 0.23570225
230 1810 0.06085806
231 176 0.15811388
231 179 0.15811388
231 197 0.15811388
231 232 0.12909944
231 387 0.15811388
231 551 0.18257418
231 1701 0.036514834
231 1868 0.14142135
231 2217 0.12909944
232 231 0.12909944
232 869 0.16666666
232 1701 0.047140446
232 1864 0.18257418
232 1986 0.05025189
233 128 0.31622776
234 610 0.20412414
234 2591 0.3333333
235 1701 0.08164965
236 109 0.05025189
236 126 0.10910895
236 138 0.14433756
236 153 0.10910895
236 306 0.032478493
236 1072 0.051847585
236 1572 0.12909944
236 2045 0.05025189
236 2046 0.11785112
236 2078 0.12909944
236 2079 0.14433756
237 2539 0.31622776
238 1828 0.31622776
239 65 0.0805823
239 619 0.15430334
239 887 0.10910894
239 910 0.10101526
239 1069 0.18898223
239 1220 0.18898223
239 1274 0.18898223
239 1376 0.13363062
239 1759 0.119522855
239 1909 0.10101526
239 2021 0.10910894
239 2182 0.059761427
239 2418 0.10101526
240 172 0.16666666
240 512 0.16666666
240 756 0.11785112
240 1472 0.16666666
240 1692 0.09128709
241 1441 0.14433756
242 279 0.12403473
242 838 0.16903086
242 1131 0.09534626
242 2280 0.18257418
243 217 0.20412414
243 473 0.18257418
243 2474 0.23570225
243 2647 0.20412414
243 2648 0.20412414
244 565 0.12403473
244 1072 0.08032193
244 1358 0.034401048
244 1610 0.15811388
245 782 0.40824828
245 1162 0.3333333
246 936 0.18257418
246 1358 0.034401048
246 1687 0.19999999
246 2515 0.18257418
247 2583 0.49999997
248 1264 0.25
248 1531 0.2236068
248 1964 0.20412414
249 621 0.2236068
249 1884 0.18898225
249 1978 0.20412414
250 2429 0.49999997
251 253 0.17677669
251 507 0.08111071
251 812 0.14433756
251 1300 0.1118034
251 1413 0.07905694
251 1542 0.06350006
251 1933 0.15811388
252 711 0.14142135
252 973 0.105409265
252 1973 0.1118034
252 2485 0.16903086
253 251 0.17677669
253 507 0.114707865
253 1413 0.1118034
254 507 0.13245323
254 1211 0.3333333
255 118 0.099999994
255 1266 0.2236068
255 1343 0.15811388
255 2112 0.16903086
256 756 0.20412414
257 80 0.2236068
257 964 0.16903086
257 1388 0.16903086
257 2180 0.18257418
258 89 0.10660036
258 963 0.07905694
258 1094 0.13363063
258 1153 0.20412414
258 1240 0.13363063
258 1401 0.14433756
258 2645 0.15811388
259 117 0.3333333
259 2537 0.3333333
260 365 0.40824828
261 873 0.16903086
261 1479 0.19999999
261 1701 0.051639773
261 1894 0.11547005
262 1351 0.17407766
262 1464 0.18257418
263 364 0.14433756
263 732 0.20412414
263 1103 0.11785114
264 472 0.1490712
264 844 0.2236068
264 1826 0.1490712
264 1902 0.13483997
265 1441 0.14433756
266 578 0.19999999
266 809 0.18257418
266 2227 0.16903086
266 2229 0.2236068
267 670 0.28867513
267 2000 0.2236068
267 2373 0.35355338
268 1740 0.1490712
268 2451 0.16666666
269 8 0.20412414
269 321 0.20412414
269 418 0.28867513
269 2543 0.20412414
269 2551 0.28867513
270 279 0.1132277
270 838 0.15430336
270 1195 0.18257418
270 1215 0.18257418
270 2280 0.16666666
271 166 0.23570225
271 638 0.14433756
271 1970 0.20412414
271 2387 0.15430336
271 2498 0.20412414
272 2012 0.40824828
273 374 0.20412414
273 846 0.28867513
274 748 0.16666666
274 749 0.28867513
275 805 0.2581989
275 1967 0.3333333
276 1463 0.17677669
276 1695 0.25
276 2133 0.17677669
277 160 0.14433756
277 553 0.13608277
277 696 0.18257418
277 973 0.096225046
277 1869 0.12309149
278 1185 0.24999999
279 32 0.12403473
279 242 0.12403473
279 270 0.1132277
279 304 0.12403473
279 502 0.13867505
279 666 0.12403473
279 838 0.10482849
279 1195 0.12403473
279 2165 0.13867505
279 2280 0.1132277
279 2344 0.12403473
279 2423 0.12403473
280 1535 0.2182179
280 2155 0.13608277
281 8 0.16666667
281 101 0.16666667
281 746 0.16666667
281 1000 0.1490712
281 1347 0.19245009
281 1382 0.13608277
281 2244 0.19245009
281 2247 0.11785113
282 67 0.28867513
282 747 0.2581989
283 1559 0.3333333
283 2250 0.2581989
284 84 0.14433756
284 583 0.15811388
284 2222 0.15811388
284 2223 0.15811388
284 2224 0.11785113
284 2225 0.14433756
284 2226 0.17677669
285 502 0.28867513
285 1999 0.2581989
286 33 0.15811388
286 442 0.16666667
286 698 0.20412414
287 2705 0.49999997
288 618 0.40824828
289 109 0.08703883
289 1358 0.03846154
289 1722 0.25
290 328 0.20412414
290 567 0.14433756
290 687 0.10206207
290 1765 0.096225046
290 2359 0.11785112
291 1692 0.15811388
292 2562 0.40824828
293 2038 0.40824828
294 306 0.064956985
294 2047 0.3333333
295 1176 0.23570225
295 1177 0.2581989
296 732 0.23570225
296 2685 0.2581989
297 185 0.23570225
297 201 0.14433756
297 598 0.07001401
297 899 0.18257418
297 1542 0.073323555
298 607 0.25
298 1095 0.18898225
298 1325 0.18898225
299 1484 0.18257418
299 2383 0.12309149
299 2386 0.20412414
299 2387 0.15430336
299 2498 0.20412414
300 88 0.08219949
300 415 0.10660036
300 634 0.28867513
301 1169 0.11785112
301 2492 0.23570225
302 306 0.04593152
302 350 0.10540925
302 719 0.16666666
302 1158 0.12909944
302 1253 0.23570225
303 719 0.20412414
303 1670 0.20412414
303 2143 0.2236068
304 279 0.12403473
304 1172 0.2581989
304 1857 0.2236068
304 2423 0.19999999
305 1416 0.13245323
305 1927 0.15430334
306 103 0.04252433
306 109 0.019585269
306 112 0.050315462
306 124 0.04593152
306 126 0.04252433
306 138 0.056254398
306 139 0.037502933
306 153 0.04252433
306 236 0.032478493
306 294 0.064956985
306 302 0.04593152
306 308 0.04593152
306 329 0.056254398
306 350 0.029049646
306 417 0.04593152
306 426 0.037502933
306 452 0.050315462
306 476 0.04593152
306 487 0.031204326
306 519 0.031204326
306 542 0.050315462
306 554 0.056254398
306 573 0.04593152
306 581 0.04252433
306 608 0.04593152
306 655 0.056254398
306 656 0.056254398
306 719 0.04593152
306 887 0.04593152
306 910 0.04252433
306 958 0.056254398
306 973 0.02651858
306 1009 0.064956985
306 1045 0.04593152
306 1072 0.020207176
306 1158 0.035578404
306 1193 0.064956985
306 1245 0.04593152
306 1251 0.04593152
306 1346 0.050315462
306 1367 0.03392268
306 1483 0.023459705
306 1490 0.056254398
306 1551 0.064956985
306 1572 0.050315462
306 1584 0.056254398
306 1640 0.056254398
306 1651 0.056254398
306 1656 0.056254398
306 1705 0.039777867
306 1770 0.050315462
306 1771 0.056254398
306 1772 0.037502933
306 1775 0.04593152
306 1779 0.04252433
306 1781 0.04593152
306 1782 0.037502933
306 1787 0.04252433
306 1797 0.04593152
306 1798 0.037502933
306 1799 0.050315462
306 1802 0.056254398
306 1804 0.04593152
306 1805 0.04593152
306 1856 0.04593152
306 2045 0.019585269
306 2046 0.04593152
306 2048 0.056254398
306 2078 0.050315462
306 2080 0.03392268
306 2084 0.056254398
306 2085 0.04593152
306 2086 0.050315462
306 2087 0.064956985
306 2088 0.064956985
306 2089 0.056254398
306 2090 0.050315462
306 2091 0.056254398
307 991 0.49999997
308 306 0.04593152
308 350 0.10540925
308 1253 0.23570225
308 1670 0.16666666
308 2045 0.0710669
309 383 0.2236068
309 2268 0.18898225
309 2305 0.18898225
310 150 0.11785114
310 352 0.11785114
310 875 0.096225046
310 892 0.13608277
310 990 0.11785114
310 1241 0.11785114
310 1272 0.105409265
310 1331 0.11785114
310 1581 0.11785114
310 1815 0.11785114
310 1944 0.08908709
310 1945 0.08908709
310 1946 0.105409265
310 1947 0.105409265
310 1948 0.11785114
310 1949 0.13608277
310 1950 0.05892557
311 343 0.2581989
311 690 0.31622776
311 1132 0.31622776
311 1865 0.2236068
312 1610 0.17677669
312 1722 0.25
312 1740 0.12909944
313 2296 0.35355338
